capteurs_id,valeurs_capteurs,date,time,versoud_data
2.0,25.307,2020-07-30,03:00,20.0
20.0,24.233,2020-07-30,03:00,20.0
21.0,22.697,2020-07-30,03:00,20.0
22.0,24.473,2020-07-30,03:00,20.0
23.0,24.94,2020-07-30,03:00,20.0
24.0,23.644,2020-07-30,03:00,20.0
25.0,24.782,2020-07-30,03:00,20.0
26.0,24.45,2020-07-30,03:00,20.0
27.0,24.639,2020-07-30,03:00,20.0
28.0,24.862,2020-07-30,03:00,20.0
29.0,24.81,2020-07-30,03:00,20.0
3.0,24.813,2020-07-30,03:00,20.0
30.0,25.036,2020-07-30,03:00,20.0
4.0,23.259,2020-07-30,03:00,20.0
5.0,25.177,2020-07-30,03:00,20.0
6.0,25.107,2020-07-30,03:00,20.0
7.0,24.406,2020-07-30,03:00,20.0
8.0,22.697,2020-07-30,03:00,20.0
9.0,24.399,2020-07-30,03:00,20.0
1.0,24.245,2020-07-30,04:00,19.5
10.0,23.805,2020-07-30,04:00,19.5
11.0,23.51,2020-07-30,04:00,19.5
12.0,22.682,2020-07-30,04:00,19.5
13.0,23.859,2020-07-30,04:00,19.5
14.0,24.287,2020-07-30,04:00,19.5
15.0,23.838,2020-07-30,04:00,19.5
16.0,23.24,2020-07-30,04:00,19.5
17.0,22.917,2020-07-30,04:00,19.5
18.0,23.614,2020-07-30,04:00,19.5
19.0,21.351,2020-07-30,04:00,19.5
2.0,24.342,2020-07-30,04:00,19.5
20.0,23.383,2020-07-30,04:00,19.5
21.0,22.17,2020-07-30,04:00,19.5
22.0,23.477,2020-07-30,04:00,19.5
23.0,23.958,2020-07-30,04:00,19.5
24.0,23.066,2020-07-30,04:00,19.5
25.0,24.464,2020-07-30,04:00,19.5
26.0,23.85,2020-07-30,04:00,19.5
27.0,24.319,2020-07-30,04:00,19.5
28.0,24.133,2020-07-30,04:00,19.5
29.0,24.138,2020-07-30,04:00,19.5
3.0,23.842,2020-07-30,04:00,19.5
30.0,24.145,2020-07-30,04:00,19.5
4.0,21.94,2020-07-30,04:00,19.5
5.0,23.889,2020-07-30,04:00,19.5
6.0,24.464,2020-07-30,04:00,19.5
7.0,23.463,2020-07-30,04:00,19.5
8.0,21.969,2020-07-30,04:00,19.5
9.0,23.926,2020-07-30,04:00,19.5
1.0,23.157,2020-07-30,05:00,19.2
10.0,23.459,2020-07-30,05:00,19.2
11.0,22.821,2020-07-30,05:00,19.2
12.0,22.084,2020-07-30,05:00,19.2
13.0,23.45,2020-07-30,05:00,19.2
14.0,23.378,2020-07-30,05:00,19.2
15.0,23.259,2020-07-30,05:00,19.2
16.0,23.314,2020-07-30,05:00,19.2
17.0,22.794,2020-07-30,05:00,19.2
18.0,23.004,2020-07-30,05:00,19.2
19.0,20.698,2020-07-30,05:00,19.2
2.0,23.776,2020-07-30,05:00,19.2
20.0,22.819,2020-07-30,05:00,19.2
21.0,21.806,2020-07-30,05:00,19.2
22.0,22.826,2020-07-30,05:00,19.2
23.0,23.447,2020-07-30,05:00,19.2
24.0,22.583,2020-07-30,05:00,19.2
25.0,23.674,2020-07-30,05:00,19.2
26.0,23.808,2020-07-30,05:00,19.2
27.0,23.651,2020-07-30,05:00,19.2
28.0,23.385,2020-07-30,05:00,19.2
29.0,23.787,2020-07-30,05:00,19.2
3.0,23.738,2020-07-30,05:00,19.2
30.0,24.019,2020-07-30,05:00,19.2
4.0,22.568,2020-07-30,05:00,19.2
5.0,24.068,2020-07-30,05:00,19.2
6.0,24.065,2020-07-30,05:00,19.2
7.0,22.871,2020-07-30,05:00,19.2
8.0,21.443,2020-07-30,05:00,19.2
9.0,22.894,2020-07-30,05:00,19.2
1.0,23.112,2020-07-30,06:00,19.3
10.0,23.173,2020-07-30,06:00,19.3
11.0,22.967,2020-07-30,06:00,19.3
12.0,22.252,2020-07-30,06:00,19.3
13.0,23.516,2020-07-30,06:00,19.3
14.0,23.266,2020-07-30,06:00,19.3
15.0,22.825,2020-07-30,06:00,19.3
16.0,22.883,2020-07-30,06:00,19.3
17.0,22.511,2020-07-30,06:00,19.3
18.0,22.889,2020-07-30,06:00,19.3
19.0,21.049,2020-07-30,06:00,19.3
2.0,23.766,2020-07-30,06:00,19.3
20.0,23.118,2020-07-30,06:00,19.3
21.0,21.665,2020-07-30,06:00,19.3
22.0,22.912,2020-07-30,06:00,19.3
23.0,23.153,2020-07-30,06:00,19.3
24.0,22.536,2020-07-30,06:00,19.3
25.0,23.745,2020-07-30,06:00,19.3
26.0,23.524,2020-07-30,06:00,19.3
27.0,23.59,2020-07-30,06:00,19.3
28.0,23.538,2020-07-30,06:00,19.3
29.0,23.741,2020-07-30,06:00,19.3
3.0,23.372,2020-07-30,06:00,19.3
30.0,24.024,2020-07-30,06:00,19.3
4.0,21.429,2020-07-30,06:00,19.3
5.0,23.952,2020-07-30,06:00,19.3
6.0,24.102,2020-07-30,06:00,19.3
7.0,23.038,2020-07-30,06:00,19.3
8.0,21.663,2020-07-30,06:00,19.3
9.0,22.832,2020-07-30,06:00,19.3
1.0,23.724,2020-07-30,07:00,22.5
10.0,23.367,2020-07-30,07:00,22.5
11.0,25.59,2020-07-30,07:00,22.5
12.0,23.854,2020-07-30,07:00,22.5
13.0,25.212,2020-07-30,07:00,22.5
14.0,24.145,2020-07-30,07:00,22.5
15.0,24.387,2020-07-30,07:00,22.5
16.0,23.933,2020-07-30,07:00,22.5
17.0,24.224,2020-07-30,07:00,22.5
18.0,24.065,2020-07-30,07:00,22.5
19.0,23.114,2020-07-30,07:00,22.5
2.0,24.175,2020-07-30,07:00,22.5
20.0,23.812,2020-07-30,07:00,22.5
21.0,22.841,2020-07-30,07:00,22.5
22.0,24.063,2020-07-30,07:00,22.5
23.0,23.688,2020-07-30,07:00,22.5
24.0,23.048,2020-07-30,07:00,22.5
25.0,25.607,2020-07-30,07:00,22.5
26.0,24.298,2020-07-30,07:00,22.5
27.0,23.609,2020-07-30,07:00,22.5
28.0,23.325,2020-07-30,07:00,22.5
29.0,23.961,2020-07-30,07:00,22.5
3.0,24.145,2020-07-30,07:00,22.5
30.0,23.937,2020-07-30,07:00,22.5
4.0,22.759,2020-07-30,07:00,22.5
5.0,24.17,2020-07-30,07:00,22.5
6.0,24.084,2020-07-30,07:00,22.5
7.0,24.691,2020-07-30,07:00,22.5
8.0,22.066,2020-07-30,07:00,22.5
9.0,23.319,2020-07-30,07:00,22.5
1.0,24.7,2020-07-30,08:00,24.0
10.0,24.67,2020-07-30,08:00,24.0
11.0,25.757,2020-07-30,08:00,24.0
12.0,25.939,2020-07-30,08:00,24.0
13.0,26.661,2020-07-30,08:00,24.0
14.0,24.974,2020-07-30,08:00,24.0
15.0,25.437,2020-07-30,08:00,24.0
16.0,26.455,2020-07-30,08:00,24.0
17.0,26.333,2020-07-30,08:00,24.0
18.0,26.01,2020-07-30,08:00,24.0
19.0,26.208,2020-07-30,08:00,24.0
2.0,25.489,2020-07-30,08:00,24.0
20.0,25.167,2020-07-30,08:00,24.0
21.0,24.305,2020-07-30,08:00,24.0
22.0,25.751,2020-07-30,08:00,24.0
23.0,24.806,2020-07-30,08:00,24.0
24.0,24.359,2020-07-30,08:00,24.0
25.0,26.18,2020-07-30,08:00,24.0
26.0,24.82,2020-07-30,08:00,24.0
27.0,26.223,2020-07-30,08:00,24.0
28.0,25.163,2020-07-30,08:00,24.0
29.0,24.616,2020-07-30,08:00,24.0
3.0,25.295,2020-07-30,08:00,24.0
30.0,25.41,2020-07-30,08:00,24.0
4.0,24.237,2020-07-30,08:00,24.0
5.0,24.778,2020-07-30,08:00,24.0
6.0,25.491,2020-07-30,08:00,24.0
7.0,25.947,2020-07-30,08:00,24.0
8.0,23.963,2020-07-30,08:00,24.0
9.0,25.078,2020-07-30,08:00,24.0
1.0,25.79,2020-07-30,09:00,25.9
10.0,26.382,2020-07-30,09:00,25.9
11.0,27.913,2020-07-30,09:00,25.9
12.0,27.069,2020-07-30,09:00,25.9
13.0,28.18,2020-07-30,09:00,25.9
14.0,25.996,2020-07-30,09:00,25.9
15.0,27.646,2020-07-30,09:00,25.9
16.0,27.665,2020-07-30,09:00,25.9
17.0,27.252,2020-07-30,09:00,25.9
18.0,26.92,2020-07-30,09:00,25.9
19.0,27.37,2020-07-30,09:00,25.9
2.0,26.864,2020-07-30,09:00,25.9
20.0,27.673,2020-07-30,09:00,25.9
21.0,26.612,2020-07-30,09:00,25.9
22.0,27.813,2020-07-30,09:00,25.9
23.0,26.342,2020-07-30,09:00,25.9
24.0,26.419,2020-07-30,09:00,25.9
25.0,27.356,2020-07-30,09:00,25.9
26.0,26.641,2020-07-30,09:00,25.9
27.0,28.295,2020-07-30,09:00,25.9
28.0,27.302,2020-07-30,09:00,25.9
29.0,26.474,2020-07-30,09:00,25.9
3.0,26.643,2020-07-30,09:00,25.9
30.0,26.046,2020-07-30,09:00,25.9
4.0,26.32,2020-07-30,09:00,25.9
5.0,26.175,2020-07-30,09:00,25.9
6.0,27.071,2020-07-30,09:00,25.9
7.0,27.602,2020-07-30,09:00,25.9
8.0,25.102,2020-07-30,09:00,25.9
9.0,26.273,2020-07-30,09:00,25.9
1.0,27.82,2020-07-30,10:00,27.5
10.0,28.392,2020-07-30,10:00,27.5
11.0,29.218,2020-07-30,10:00,27.5
12.0,28.321,2020-07-30,10:00,27.5
13.0,30.034,2020-07-30,10:00,27.5
14.0,27.85,2020-07-30,10:00,27.5
15.0,28.126,2020-07-30,10:00,27.5
16.0,29.596,2020-07-30,10:00,27.5
17.0,29.762,2020-07-30,10:00,27.5
18.0,30.544,2020-07-30,10:00,27.5
19.0,29.009,2020-07-30,10:00,27.5
2.0,28.614,2020-07-30,10:00,27.5
20.0,30.165,2020-07-30,10:00,27.5
21.0,28.375,2020-07-30,10:00,27.5
22.0,29.48,2020-07-30,10:00,27.5
23.0,28.624,2020-07-30,10:00,27.5
24.0,28.378,2020-07-30,10:00,27.5
25.0,28.969,2020-07-30,10:00,27.5
26.0,28.466,2020-07-30,10:00,27.5
27.0,30.4,2020-07-30,10:00,27.5
28.0,29.325,2020-07-30,10:00,27.5
29.0,27.842,2020-07-30,10:00,27.5
3.0,29.087,2020-07-30,10:00,27.5
30.0,28.216,2020-07-30,10:00,27.5
4.0,28.68,2020-07-30,10:00,27.5
5.0,27.701,2020-07-30,10:00,27.5
6.0,28.759,2020-07-30,10:00,27.5
7.0,29.294,2020-07-30,10:00,27.5
8.0,27.467,2020-07-30,10:00,27.5
9.0,28.741,2020-07-30,10:00,27.5
1.0,29.195,2020-07-30,11:00,29.3
10.0,30.105,2020-07-30,11:00,29.3
11.0,31.395,2020-07-30,11:00,29.3
12.0,29.74,2020-07-30,11:00,29.3
13.0,30.857,2020-07-30,11:00,29.3
14.0,29.947,2020-07-30,11:00,29.3
15.0,30.231,2020-07-30,11:00,29.3
16.0,30.619,2020-07-30,11:00,29.3
17.0,31.046,2020-07-30,11:00,29.3
18.0,30.969,2020-07-30,11:00,29.3
19.0,30.008,2020-07-30,11:00,29.3
2.0,30.316,2020-07-30,11:00,29.3
20.0,30.937,2020-07-30,11:00,29.3
21.0,29.714,2020-07-30,11:00,29.3
22.0,30.85,2020-07-30,11:00,29.3
23.0,29.819,2020-07-30,11:00,29.3
24.0,31.097,2020-07-30,11:00,29.3
25.0,29.87,2020-07-30,11:00,29.3
26.0,30.945,2020-07-30,11:00,29.3
27.0,32.044,2020-07-30,11:00,29.3
28.0,31.326,2020-07-30,11:00,29.3
29.0,30.574,2020-07-30,11:00,29.3
3.0,30.487,2020-07-30,11:00,29.3
30.0,29.52,2020-07-30,11:00,29.3
4.0,30.412,2020-07-30,11:00,29.3
5.0,29.464,2020-07-30,11:00,29.3
6.0,30.194,2020-07-30,11:00,29.3
7.0,31.019,2020-07-30,11:00,29.3
8.0,30.557,2020-07-30,11:00,29.3
9.0,29.877,2020-07-30,11:00,29.3
1.0,31.989,2020-07-30,12:00,31.1
10.0,31.493,2020-07-30,12:00,31.1
11.0,32.778,2020-07-30,12:00,31.1
12.0,31.328,2020-07-30,12:00,31.1
13.0,32.969,2020-07-30,12:00,31.1
14.0,31.571,2020-07-30,12:00,31.1
15.0,31.52,2020-07-30,12:00,31.1
16.0,32.664,2020-07-30,12:00,31.1
17.0,32.332,2020-07-30,12:00,31.1
18.0,33.905,2020-07-30,12:00,31.1
19.0,31.491,2020-07-30,12:00,31.1
2.0,32.31,2020-07-30,12:00,31.1
20.0,34.069,2020-07-30,12:00,31.1
21.0,31.973,2020-07-30,12:00,31.1
22.0,32.963,2020-07-30,12:00,31.1
23.0,32.656,2020-07-30,12:00,31.1
24.0,32.881,2020-07-30,12:00,31.1
25.0,31.611,2020-07-30,12:00,31.1
26.0,32.715,2020-07-30,12:00,31.1
27.0,32.413,2020-07-30,12:00,31.1
28.0,35.182,2020-07-30,12:00,31.1
29.0,32.556,2020-07-30,12:00,31.1
3.0,31.924,2020-07-30,12:00,31.1
30.0,31.334,2020-07-30,12:00,31.1
4.0,32.392,2020-07-30,12:00,31.1
5.0,31.168,2020-07-30,12:00,31.1
6.0,33.266,2020-07-30,12:00,31.1
7.0,31.801,2020-07-30,12:00,31.1
8.0,31.6,2020-07-30,12:00,31.1
9.0,32.039,2020-07-30,12:00,31.1
1.0,33.864,2020-07-30,13:00,32.9
10.0,32.878,2020-07-30,13:00,32.9
11.0,34.622,2020-07-30,13:00,32.9
12.0,33.791,2020-07-30,13:00,32.9
13.0,34.556,2020-07-30,13:00,32.9
14.0,33.534,2020-07-30,13:00,32.9
15.0,33.968,2020-07-30,13:00,32.9
16.0,35.019,2020-07-30,13:00,32.9
17.0,34.606,2020-07-30,13:00,32.9
18.0,35.108,2020-07-30,13:00,32.9
19.0,32.833,2020-07-30,13:00,32.9
2.0,34.391,2020-07-30,13:00,32.9
20.0,35.121,2020-07-30,13:00,32.9
21.0,33.975,2020-07-30,13:00,32.9
22.0,35.025,2020-07-30,13:00,32.9
23.0,33.831,2020-07-30,13:00,32.9
24.0,33.961,2020-07-30,13:00,32.9
25.0,33.317,2020-07-30,13:00,32.9
26.0,34.226,2020-07-30,13:00,32.9
27.0,34.56,2020-07-30,13:00,32.9
28.0,36.808,2020-07-30,13:00,32.9
29.0,33.812,2020-07-30,13:00,32.9
3.0,34.289,2020-07-30,13:00,32.9
30.0,32.802,2020-07-30,13:00,32.9
4.0,34.436,2020-07-30,13:00,32.9
5.0,32.539,2020-07-30,13:00,32.9
6.0,33.71,2020-07-30,13:00,32.9
7.0,33.273,2020-07-30,13:00,32.9
8.0,33.69,2020-07-30,13:00,32.9
9.0,33.668,2020-07-30,13:00,32.9
1.0,35.227,2020-07-30,14:00,34.4
10.0,34.812,2020-07-30,14:00,34.4
11.0,36.543,2020-07-30,14:00,34.4
12.0,35.516,2020-07-30,14:00,34.4
13.0,36.548,2020-07-30,14:00,34.4
14.0,37.006,2020-07-30,14:00,34.4
15.0,35.464,2020-07-30,14:00,34.4
16.0,36.939,2020-07-30,14:00,34.4
17.0,36.497,2020-07-30,14:00,34.4
18.0,36.696,2020-07-30,14:00,34.4
19.0,34.958,2020-07-30,14:00,34.4
2.0,35.128,2020-07-30,14:00,34.4
20.0,36.404,2020-07-30,14:00,34.4
21.0,34.639,2020-07-30,14:00,34.4
22.0,35.468,2020-07-30,14:00,34.4
23.0,35.971,2020-07-30,14:00,34.4
24.0,35.035,2020-07-30,14:00,34.4
25.0,34.09,2020-07-30,14:00,34.4
26.0,34.589,2020-07-30,14:00,34.4
27.0,34.741,2020-07-30,14:00,34.4
28.0,37.174,2020-07-30,14:00,34.4
29.0,36.033,2020-07-30,14:00,34.4
3.0,34.897,2020-07-30,14:00,34.4
30.0,35.351,2020-07-30,14:00,34.4
4.0,33.037,2020-07-30,14:00,34.4
5.0,35.205,2020-07-30,14:00,34.4
6.0,36.202,2020-07-30,14:00,34.4
7.0,34.556,2020-07-30,14:00,34.4
8.0,35.004,2020-07-30,14:00,34.4
9.0,35.478,2020-07-30,14:00,34.4
1.0,35.052,2020-07-30,15:00,35.1
10.0,35.715,2020-07-30,15:00,35.1
11.0,36.77,2020-07-30,15:00,35.1
12.0,35.54,2020-07-30,15:00,35.1
13.0,36.953,2020-07-30,15:00,35.1
14.0,36.739,2020-07-30,15:00,35.1
15.0,36.284,2020-07-30,15:00,35.1
16.0,36.751,2020-07-30,15:00,35.1
17.0,35.997,2020-07-30,15:00,35.1
18.0,35.753,2020-07-30,15:00,35.1
19.0,35.291,2020-07-30,15:00,35.1
2.0,35.717,2020-07-30,15:00,35.1
20.0,35.926,2020-07-30,15:00,35.1
21.0,34.109,2020-07-30,15:00,35.1
22.0,36.047,2020-07-30,15:00,35.1
23.0,35.377,2020-07-30,15:00,35.1
24.0,35.342,2020-07-30,15:00,35.1
25.0,35.144,2020-07-30,15:00,35.1
26.0,35.73,2020-07-30,15:00,35.1
27.0,34.994,2020-07-30,15:00,35.1
28.0,38.038,2020-07-30,15:00,35.1
29.0,36.652,2020-07-30,15:00,35.1
3.0,35.049,2020-07-30,15:00,35.1
30.0,35.974,2020-07-30,15:00,35.1
4.0,33.966,2020-07-30,15:00,35.1
5.0,35.497,2020-07-30,15:00,35.1
6.0,36.251,2020-07-30,15:00,35.1
7.0,35.707,2020-07-30,15:00,35.1
8.0,35.464,2020-07-30,15:00,35.1
9.0,35.958,2020-07-30,15:00,35.1
1.0,36.025,2020-07-30,16:00,35.7
10.0,36.075,2020-07-30,16:00,35.7
11.0,37.801,2020-07-30,16:00,35.7
12.0,36.464,2020-07-30,16:00,35.7
13.0,38.055,2020-07-30,16:00,35.7
14.0,37.21,2020-07-30,16:00,35.7
15.0,36.258,2020-07-30,16:00,35.7
16.0,36.981,2020-07-30,16:00,35.7
17.0,36.704,2020-07-30,16:00,35.7
18.0,36.634,2020-07-30,16:00,35.7
19.0,35.646,2020-07-30,16:00,35.7
2.0,36.469,2020-07-30,16:00,35.7
20.0,37.525,2020-07-30,16:00,35.7
21.0,35.164,2020-07-30,16:00,35.7
22.0,36.315,2020-07-30,16:00,35.7
23.0,35.154,2020-07-30,16:00,35.7
24.0,35.849,2020-07-30,16:00,35.7
25.0,36.347,2020-07-30,16:00,35.7
26.0,36.015,2020-07-30,16:00,35.7
27.0,35.728,2020-07-30,16:00,35.7
28.0,37.58,2020-07-30,16:00,35.7
29.0,36.578,2020-07-30,16:00,35.7
3.0,35.657,2020-07-30,16:00,35.7
30.0,36.297,2020-07-30,16:00,35.7
4.0,33.776,2020-07-30,16:00,35.7
5.0,36.566,2020-07-30,16:00,35.7
6.0,36.04,2020-07-30,16:00,35.7
7.0,35.832,2020-07-30,16:00,35.7
8.0,35.633,2020-07-30,16:00,35.7
9.0,36.251,2020-07-30,16:00,35.7
1.0,35.464,2020-07-30,17:00,35.5
10.0,35.976,2020-07-30,17:00,35.5
11.0,37.342,2020-07-30,17:00,35.5
12.0,35.809,2020-07-30,17:00,35.5
13.0,36.873,2020-07-30,17:00,35.5
14.0,37.636,2020-07-30,17:00,35.5
15.0,35.85,2020-07-30,17:00,35.5
16.0,36.728,2020-07-30,17:00,35.5
17.0,35.997,2020-07-30,17:00,35.5
18.0,36.765,2020-07-30,17:00,35.5
19.0,35.616,2020-07-30,17:00,35.5
2.0,36.798,2020-07-30,17:00,35.5
20.0,37.013,2020-07-30,17:00,35.5
21.0,35.123,2020-07-30,17:00,35.5
22.0,36.24,2020-07-30,17:00,35.5
23.0,34.92,2020-07-30,17:00,35.5
24.0,35.697,2020-07-30,17:00,35.5
25.0,36.03,2020-07-30,17:00,35.5
26.0,35.715,2020-07-30,17:00,35.5
27.0,35.232,2020-07-30,17:00,35.5
28.0,36.579,2020-07-30,17:00,35.5
29.0,36.378,2020-07-30,17:00,35.5
3.0,34.943,2020-07-30,17:00,35.5
30.0,36.836,2020-07-30,17:00,35.5
4.0,33.355,2020-07-30,17:00,35.5
5.0,36.183,2020-07-30,17:00,35.5
6.0,36.075,2020-07-30,17:00,35.5
7.0,36.307,2020-07-30,17:00,35.5
8.0,35.506,2020-07-30,17:00,35.5
9.0,36.317,2020-07-30,17:00,35.5
1.0,35.951,2020-07-30,18:00,34.0
10.0,35.765,2020-07-30,18:00,34.0
11.0,36.718,2020-07-30,18:00,34.0
12.0,35.923,2020-07-30,18:00,34.0
13.0,37.24,2020-07-30,18:00,34.0
14.0,36.005,2020-07-30,18:00,34.0
15.0,35.641,2020-07-30,18:00,34.0
16.0,37.21,2020-07-30,18:00,34.0
17.0,35.765,2020-07-30,18:00,34.0
18.0,36.934,2020-07-30,18:00,34.0
19.0,35.621,2020-07-30,18:00,34.0
2.0,36.779,2020-07-30,18:00,34.0
20.0,36.721,2020-07-30,18:00,34.0
21.0,34.672,2020-07-30,18:00,34.0
22.0,36.057,2020-07-30,18:00,34.0
23.0,35.318,2020-07-30,18:00,34.0
24.0,35.356,2020-07-30,18:00,34.0
25.0,36.695,2020-07-30,18:00,34.0
26.0,35.507,2020-07-30,18:00,34.0
27.0,35.59,2020-07-30,18:00,34.0
28.0,36.517,2020-07-30,18:00,34.0
29.0,36.106,2020-07-30,18:00,34.0
3.0,35.329,2020-07-30,18:00,34.0
30.0,35.918,2020-07-30,18:00,34.0
4.0,34.181,2020-07-30,18:00,34.0
5.0,36.065,2020-07-30,18:00,34.0
6.0,35.931,2020-07-30,18:00,34.0
7.0,35.844,2020-07-30,18:00,34.0
8.0,35.601,2020-07-30,18:00,34.0
9.0,36.353,2020-07-30,18:00,34.0
1.0,34.56,2020-07-30,19:00,31.6
10.0,34.758,2020-07-30,19:00,31.6
11.0,34.984,2020-07-30,19:00,31.6
12.0,34.414,2020-07-30,19:00,31.6
13.0,35.156,2020-07-30,19:00,31.6
14.0,34.773,2020-07-30,19:00,31.6
15.0,34.269,2020-07-30,19:00,31.6
16.0,34.898,2020-07-30,19:00,31.6
17.0,34.447,2020-07-30,19:00,31.6
18.0,34.636,2020-07-30,19:00,31.6
19.0,33.908,2020-07-30,19:00,31.6
2.0,34.479,2020-07-30,19:00,31.6
20.0,34.834,2020-07-30,19:00,31.6
21.0,33.415,2020-07-30,19:00,31.6
22.0,34.404,2020-07-30,19:00,31.6
23.0,34.38,2020-07-30,19:00,31.6
24.0,34.266,2020-07-30,19:00,31.6
25.0,34.636,2020-07-30,19:00,31.6
26.0,34.049,2020-07-30,19:00,31.6
27.0,34.371,2020-07-30,19:00,31.6
28.0,34.883,2020-07-30,19:00,31.6
29.0,34.745,2020-07-30,19:00,31.6
3.0,34.271,2020-07-30,19:00,31.6
30.0,34.844,2020-07-30,19:00,31.6
4.0,33.43,2020-07-30,19:00,31.6
5.0,34.72,2020-07-30,19:00,31.6
6.0,34.728,2020-07-30,19:00,31.6
7.0,34.765,2020-07-30,19:00,31.6
8.0,34.029,2020-07-30,19:00,31.6
9.0,34.821,2020-07-30,19:00,31.6
1.0,33.208,2020-07-30,20:00,30.7
10.0,33.562,2020-07-30,20:00,30.7
11.0,33.561,2020-07-30,20:00,30.7
12.0,33.001,2020-07-30,20:00,30.7
13.0,33.607,2020-07-30,20:00,30.7
14.0,33.748,2020-07-30,20:00,30.7
15.0,32.966,2020-07-30,20:00,30.7
16.0,33.534,2020-07-30,20:00,30.7
17.0,32.9,2020-07-30,20:00,30.7
18.0,33.478,2020-07-30,20:00,30.7
19.0,32.418,2020-07-30,20:00,30.7
2.0,33.284,2020-07-30,20:00,30.7
20.0,33.49,2020-07-30,20:00,30.7
21.0,32.669,2020-07-30,20:00,30.7
22.0,33.185,2020-07-30,20:00,30.7
23.0,33.241,2020-07-30,20:00,30.7
24.0,32.729,2020-07-30,20:00,30.7
25.0,33.498,2020-07-30,20:00,30.7
26.0,33.278,2020-07-30,20:00,30.7
27.0,33.48,2020-07-30,20:00,30.7
28.0,33.524,2020-07-30,20:00,30.7
29.0,33.44,2020-07-30,20:00,30.7
3.0,33.178,2020-07-30,20:00,30.7
30.0,33.551,2020-07-30,20:00,30.7
4.0,32.151,2020-07-30,20:00,30.7
5.0,33.652,2020-07-30,20:00,30.7
6.0,33.766,2020-07-30,20:00,30.7
7.0,33.932,2020-07-30,20:00,30.7
8.0,32.599,2020-07-30,20:00,30.7
9.0,33.561,2020-07-30,20:00,30.7
1.0,32.36,2020-07-30,21:00,29.0
10.0,32.938,2020-07-30,21:00,29.0
11.0,32.704,2020-07-30,21:00,29.0
12.0,31.721,2020-07-30,21:00,29.0
13.0,32.385,2020-07-30,21:00,29.0
14.0,32.543,2020-07-30,21:00,29.0
15.0,32.312,2020-07-30,21:00,29.0
16.0,32.024,2020-07-30,21:00,29.0
17.0,31.583,2020-07-30,21:00,29.0
18.0,31.824,2020-07-30,21:00,29.0
19.0,31.309,2020-07-30,21:00,29.0
2.0,32.566,2020-07-30,21:00,29.0
20.0,32.052,2020-07-30,21:00,29.0
21.0,30.113,2020-07-30,21:00,29.0
22.0,31.798,2020-07-30,21:00,29.0
23.0,32.305,2020-07-30,21:00,29.0
24.0,31.683,2020-07-30,21:00,29.0
25.0,32.73,2020-07-30,21:00,29.0
26.0,32.913,2020-07-30,21:00,29.0
27.0,32.896,2020-07-30,21:00,29.0
28.0,32.926,2020-07-30,21:00,29.0
29.0,32.759,2020-07-30,21:00,29.0
3.0,32.853,2020-07-30,21:00,29.0
30.0,33.155,2020-07-30,21:00,29.0
4.0,31.596,2020-07-30,21:00,29.0
5.0,33.251,2020-07-30,21:00,29.0
6.0,33.211,2020-07-30,21:00,29.0
7.0,33.244,2020-07-30,21:00,29.0
8.0,32.31,2020-07-30,21:00,29.0
9.0,32.87,2020-07-30,21:00,29.0
1.0,31.124,2020-07-30,22:00,26.7
10.0,31.276,2020-07-30,22:00,26.7
11.0,31.249,2020-07-30,22:00,26.7
12.0,30.713,2020-07-30,22:00,26.7
13.0,31.072,2020-07-30,22:00,26.7
14.0,31.196,2020-07-30,22:00,26.7
15.0,30.571,2020-07-30,22:00,26.7
16.0,31.067,2020-07-30,22:00,26.7
17.0,30.711,2020-07-30,22:00,26.7
18.0,30.701,2020-07-30,22:00,26.7
19.0,30.031,2020-07-30,22:00,26.7
2.0,31.219,2020-07-30,22:00,26.7
20.0,31.021,2020-07-30,22:00,26.7
21.0,28.886,2020-07-30,22:00,26.7
22.0,30.745,2020-07-30,22:00,26.7
23.0,31.037,2020-07-30,22:00,26.7
24.0,30.467,2020-07-30,22:00,26.7
25.0,30.989,2020-07-30,22:00,26.7
26.0,30.552,2020-07-30,22:00,26.7
27.0,30.989,2020-07-30,22:00,26.7
28.0,30.777,2020-07-30,22:00,26.7
29.0,31.318,2020-07-30,22:00,26.7
3.0,31.224,2020-07-30,22:00,26.7
30.0,31.588,2020-07-30,22:00,26.7
4.0,30.93,2020-07-30,22:00,26.7
5.0,31.521,2020-07-30,22:00,26.7
6.0,31.666,2020-07-30,22:00,26.7
7.0,31.296,2020-07-30,22:00,26.7
8.0,30.445,2020-07-30,22:00,26.7
9.0,31.128,2020-07-30,22:00,26.7
1.0,28.194,2020-07-30,23:00,24.4
10.0,28.0,2020-07-30,23:00,24.4
11.0,28.134,2020-07-30,23:00,24.4
12.0,28.092,2020-07-30,23:00,24.4
13.0,28.041,2020-07-30,23:00,24.4
14.0,27.988,2020-07-30,23:00,24.4
15.0,27.884,2020-07-30,23:00,24.4
16.0,28.416,2020-07-30,23:00,24.4
17.0,28.399,2020-07-30,23:00,24.4
18.0,28.085,2020-07-30,23:00,24.4
19.0,28.027,2020-07-30,23:00,24.4
2.0,28.456,2020-07-30,23:00,24.4
20.0,28.761,2020-07-30,23:00,24.4
21.0,27.549,2020-07-30,23:00,24.4
22.0,28.356,2020-07-30,23:00,24.4
23.0,28.285,2020-07-30,23:00,24.4
24.0,27.825,2020-07-30,23:00,24.4
25.0,28.417,2020-07-30,23:00,24.4
